territory_id,scenario,jumpoff,year,pop,q10,q90
c-haradzishcha,base,official,2075,659,,
c-haradzishcha,negative,official,2026,1649,,
c-haradzishcha,negative,official,2031,1488,,
c-haradzishcha,negative,official,2036,1332,,
c-haradzishcha,negative,official,2041,1190,,
c-haradzishcha,negative,official,2046,1057,,
c-haradzishcha,negative,official,2051,933,,
c-haradzishcha,negative,official,2056,818,,
c-haradzishcha,negative,official,2061,713,,
c-haradzishcha,negative,official,2066,617,,
c-haradzishcha,negative,official,2071,534,,
c-haradzishcha,negative,official,2075,476,,
c-haradzishcha,optimistic,official,2026,1649,,
c-haradzishcha,optimistic,official,2031,1523,,
c-haradzishcha,optimistic,official,2036,1406,,
c-haradzishcha,optimistic,official,2041,1306,,
c-haradzishcha,optimistic,official,2046,1214,,
c-haradzishcha,optimistic,official,2051,1129,,
c-haradzishcha,optimistic,official,2056,1047,,
c-haradzishcha,optimistic,official,2061,970,,
c-haradzishcha,optimistic,official,2066,899,,
c-haradzishcha,optimistic,official,2071,840,,
c-haradzishcha,optimistic,official,2075,799,,
c-hlusk,base,official,2026,6823,,
c-hlusk,base,official,2031,6558,,
c-hlusk,base,official,2036,6255,,
c-hlusk,base,official,2041,5922,,
c-hlusk,base,official,2046,5577,,
c-hlusk,base,official,2051,5213,,
c-hlusk,base,official,2056,4848,,
c-hlusk,base,official,2061,4467,,
c-hlusk,base,official,2066,4117,,
c-hlusk,base,official,2071,3784,,
c-hlusk,base,official,2075,3552,,
c-hlusk,negative,official,2026,6823,,
c-hlusk,negative,official,2031,6404,,
c-hlusk,negative,official,2036,5931,,
c-hlusk,negative,official,2041,5450,,
c-hlusk,negative,official,2046,4968,,
c-hlusk,negative,official,2051,4478,,
c-hlusk,negative,official,2056,4017,,
c-hlusk,negative,official,2061,3555,,
c-hlusk,negative,official,2066,3121,,
c-hlusk,negative,official,2071,2720,,
c-hlusk,negative,official,2075,2431,,
c-hlusk,optimistic,official,2026,6823,,
c-hlusk,optimistic,official,2031,6591,,
c-hlusk,optimistic,official,2036,6341,,
c-hlusk,optimistic,official,2041,6099,,
c-hlusk,optimistic,official,2046,5860,,
c-hlusk,optimistic,official,2051,5603,,
c-hlusk,optimistic,official,2056,5341,,
c-hlusk,optimistic,official,2061,5050,,
c-hlusk,optimistic,official,2066,4791,,
c-hlusk,optimistic,official,2071,4555,,
c-hlusk,optimistic,official,2075,4406,,
c-hlybokaje,base,official,2026,17720,,
c-hlybokaje,base,official,2031,17096,,
c-hlybokaje,base,official,2036,16386,,
c-hlybokaje,base,official,2041,15663,,
c-hlybokaje,base,official,2046,14875,,
c-hlybokaje,base,official,2051,13990,,
c-hlybokaje,base,official,2056,13007,,
c-hlybokaje,base,official,2061,11988,,
c-hlybokaje,base,official,2066,10995,,
c-hlybokaje,base,official,2071,10056,,
c-hlybokaje,base,official,2075,9411,,
c-hlybokaje,negative,official,2026,17720,,
c-hlybokaje,negative,official,2031,16770,,
c-hlybokaje,negative,official,2036,15676,,
c-hlybokaje,negative,official,2041,14596,,
c-hlybokaje,negative,official,2046,13464,,
c-hlybokaje,negative,official,2051,12257,,
c-hlybokaje,negative,official,2056,11008,,
c-hlybokaje,negative,official,2061,9762,,
c-hlybokaje,negative,official,2066,8548,,
c-hlybokaje,negative,official,2071,7418,,
c-hlybokaje,negative,official,2075,6625,,
c-hlybokaje,optimistic,official,2026,17720,,
c-hlybokaje,optimistic,official,2031,17162,,
c-hlybokaje,optimistic,official,2036,16571,,
c-hlybokaje,optimistic,official,2041,16061,,
c-hlybokaje,optimistic,official,2046,15530,,
c-hlybokaje,optimistic,official,2051,14915,,
c-hlybokaje,optimistic,official,2056,14188,,
c-hlybokaje,optimistic,official,2061,13398,,
c-hlybokaje,optimistic,official,2066,12629,,
c-hlybokaje,optimistic,official,2071,11930,,
c-hlybokaje,optimistic,official,2075,11493,,
c-homiel,base,official,2026,499853,,
c-homiel,base,official,2031,489812,,
c-homiel,base,official,2036,477292,,
c-homiel,base,official,2041,460202,,
c-homiel,base,official,2046,442711,,
c-homiel,base,official,2051,423714,,
c-homiel,base,official,2056,403676,,
c-homiel,base,official,2061,381702,,
c-homiel,base,official,2066,358760,,
c-homiel,base,official,2071,334984,,
c-homiel,base,official,2075,317430,,
c-homiel,negative,official,2026,499853,,
c-homiel,negative,official,2031,480157,,
c-homiel,negative,official,2036,456699,,
c-homiel,negative,official,2041,429515,,
c-homiel,negative,official,2046,401234,,
c-homiel,negative,official,2051,371178,,
c-homiel,negative,official,2056,341519,,
c-homiel,negative,official,2061,310163,,
c-homiel,negative,official,2066,278145,,
c-homiel,negative,official,2071,246076,,
c-homiel,negative,official,2075,222591,,
c-homiel,optimistic,official,2026,499853,,
c-homiel,optimistic,official,2031,492091,,
c-homiel,optimistic,official,2036,483334,,
c-homiel,optimistic,official,2041,472611,,
c-homiel,optimistic,official,2046,462779,,
c-homiel,optimistic,official,2051,452363,,
c-homiel,optimistic,official,2056,441100,,
c-homiel,optimistic,official,2061,427865,,
c-homiel,optimistic,official,2066,413844,,
c-homiel,optimistic,official,2071,399411,,
c-homiel,optimistic,official,2075,389474,,
c-horki,base,official,2026,28334,,
c-horki,base,official,2031,26926,,
c-horki,base,official,2036,25169,,
c-horki,base,official,2041,23262,,
c-horki,base,official,2046,21385,,
c-horki,base,official,2051,19598,,
c-horki,base,official,2056,17824,,
c-horki,base,official,2061,16012,,
c-horki,base,official,2066,14253,,
c-horki,base,official,2071,12458,,
c-horki,base,official,2075,11261,,
c-horki,negative,official,2026,28334,,
c-horki,negative,official,2031,26328,,
c-horki,negative,official,2036,23933,,
c-horki,negative,official,2041,21517,,
c-horki,negative,official,2046,19118,,
c-horki,negative,official,2051,16859,,
c-horki,negative,official,2056,14787,,
c-horki,negative,official,2061,12752,,
c-horki,negative,official,2066,10811,,
c-horki,negative,official,2071,8937,,
c-horki,negative,official,2075,7693,,
c-horki,optimistic,official,2026,28334,,
c-horki,optimistic,official,2031,27049,,
c-horki,optimistic,official,2036,25480,,
c-horki,optimistic,official,2041,23900,,
c-horki,optimistic,official,2046,22393,,
c-horki,optimistic,official,2051,20984,,
c-horki,optimistic,official,2056,19565,,
c-horki,optimistic,official,2061,18049,,
c-horki,optimistic,official,2066,16551,,
c-horki,optimistic,official,2071,14957,,
c-horki,optimistic,official,2075,13914,,
c-hrodna,base,official,2026,364902,,
c-hrodna,base,official,2031,364738,,
c-hrodna,base,official,2036,363351,,
c-hrodna,base,official,2041,360574,,
c-hrodna,base,official,2046,357518,,
c-hrodna,base,official,2051,353123,,
c-hrodna,base,official,2056,346161,,
c-hrodna,base,official,2061,337988,,
c-hrodna,base,official,2066,328657,,
c-hrodna,base,official,2071,318914,,
c-hrodna,base,official,2075,311534,,
c-hrodna,negative,official,2026,364902,,
c-hrodna,negative,official,2031,357027,,
c-hrodna,negative,official,2036,346544,,
c-hrodna,negative,official,2041,335026,,
c-hrodna,negative,official,2046,322463,,
c-hrodna,negative,official,2051,308104,,
c-hrodna,negative,official,2056,292148,,
c-hrodna,negative,official,2061,274551,,
c-hrodna,negative,official,2066,255476,,
c-hrodna,negative,official,2071,236184,,
c-hrodna,negative,official,2075,221627,,
c-hrodna,optimistic,official,2026,364902,,
c-hrodna,optimistic,official,2031,366190,,
c-hrodna,optimistic,official,2036,367628,,
c-hrodna,optimistic,official,2041,370142,,
c-hrodna,optimistic,official,2046,373826,,
c-hrodna,optimistic,official,2051,377209,,
c-hrodna,optimistic,official,2056,378493,,
c-hrodna,optimistic,official,2061,379091,,
c-hrodna,optimistic,official,2066,379414,,
c-hrodna,optimistic,official,2071,380374,,
c-hrodna,optimistic,official,2075,382035,,
c-iuje,base,official,2026,6784,,
c-iuje,base,official,2031,6556,,
c-iuje,base,official,2036,6332,,
c-iuje,base,official,2041,6043,,
c-iuje,base,official,2046,5719,,
c-iuje,base,official,2051,5317,,
c-iuje,base,official,2056,4900,,
c-iuje,base,official,2061,4461,,
c-iuje,base,official,2066,4077,,
c-iuje,base,official,2071,3682,,
c-iuje,base,official,2075,3412,,
c-iuje,negative,official,2026,6784,,
c-iuje,negative,official,2031,6429,,
c-iuje,negative,official,2036,6052,,
c-iuje,negative,official,2041,5628,,
c-iuje,negative,official,2046,5176,,
c-iuje,negative,official,2051,4664,,
c-iuje,negative,official,2056,4167,,
c-iuje,negative,official,2061,3667,,
c-iuje,negative,official,2066,3227,,
c-iuje,negative,official,2071,2794,,
c-iuje,negative,official,2075,2494,,
c-iuje,optimistic,official,2026,6784,,
c-iuje,optimistic,official,2031,6582,,
c-iuje,optimistic,official,2036,6403,,
c-iuje,optimistic,official,2041,6195,,
c-iuje,optimistic,official,2046,5962,,
c-iuje,optimistic,official,2051,5653,,
c-iuje,optimistic,official,2056,5318,,
c-iuje,optimistic,official,2061,4946,,
c-iuje,optimistic,official,2066,4619,,
c-iuje,optimistic,official,2071,4277,,
c-iuje,optimistic,official,2075,4054,,
c-ivacevichy,base,official,2026,22189,,
c-ivacevichy,base,official,2031,22179,,
c-ivacevichy,base,official,2036,21940,,
c-ivacevichy,base,official,2041,21582,,
c-ivacevichy,base,official,2046,21014,,
c-ivacevichy,base,official,2051,20214,,
c-ivacevichy,base,official,2056,19208,,
c-ivacevichy,base,official,2061,18060,,
c-ivacevichy,base,official,2066,16884,,
c-ivacevichy,base,official,2071,15732,,
c-ivacevichy,base,official,2075,14898,,
c-ivacevichy,negative,official,2026,22189,,
c-ivacevichy,negative,official,2031,21759,,
c-ivacevichy,negative,official,2036,21012,,
c-ivacevichy,negative,official,2041,20155,,
c-ivacevichy,negative,official,2046,19091,,
c-ivacevichy,negative,official,2051,17799,,
c-ivacevichy,negative,official,2056,16373,,
c-ivacevichy,negative,official,2061,14845,,
c-ivacevichy,negative,official,2066,13316,,
c-ivacevichy,negative,official,2071,11869,,
c-ivacevichy,negative,official,2075,10823,,
c-ivacevichy,optimistic,official,2026,22189,,
c-ivacevichy,optimistic,official,2031,22258,,
c-ivacevichy,optimistic,official,2036,22176,,
c-ivacevichy,optimistic,official,2041,22110,,
c-ivacevichy,optimistic,official,2046,21905,,
c-ivacevichy,optimistic,official,2051,21497,,
c-ivacevichy,optimistic,official,2056,20872,,
c-ivacevichy,optimistic,official,2061,20070,,
c-ivacevichy,optimistic,official,2066,19230,,
c-ivacevichy,optimistic,official,2071,18424,,
c-ivacevichy,optimistic,official,2075,17879,,
c-ivanava,base,official,2026,15833,,
c-ivanava,base,official,2031,15829,,
c-ivanava,base,official,2036,15742,,
c-ivanava,base,official,2041,15652,,
c-ivanava,base,official,2046,15436,,
c-ivanava,base,official,2051,15070,,
c-ivanava,base,official,2056,14529,,
c-ivanava,base,official,2061,13912,,
c-ivanava,base,official,2066,13290,,
c-ivanava,base,official,2071,12691,,
c-ivanava,base,official,2075,12249,,
c-ivanava,negative,official,2026,15833,,
c-ivanava,negative,official,2031,15509,,
c-ivanava,negative,official,2036,15032,,
c-ivanava,negative,official,2041,14550,,
c-ivanava,negative,official,2046,13948,,
c-ivanava,negative,official,2051,13199,,
c-ivanava,negative,official,2056,12311,,
c-ivanava,negative,official,2061,11368,,
c-ivanava,negative,official,2066,10408,,
c-ivanava,negative,official,2071,9496,,
c-ivanava,negative,official,2075,8807,,
c-ivanava,optimistic,official,2026,15833,,
c-ivanava,optimistic,official,2031,15889,,
c-ivanava,optimistic,official,2036,15926,,
c-ivanava,optimistic,official,2041,16068,,
c-ivanava,optimistic,official,2046,16144,,
c-ivanava,optimistic,official,2051,16101,,
c-ivanava,optimistic,official,2056,15881,,
c-ivanava,optimistic,official,2061,15578,,
c-ivanava,optimistic,official,2066,15284,,
c-ivanava,optimistic,official,2071,15051,,
c-ivanava,optimistic,official,2075,14928,,
c-ivianiec,base,official,2026,3806,,
c-ivianiec,base,official,2031,3674,,
c-ivianiec,base,official,2036,3538,,
c-ivianiec,base,official,2041,3370,,
c-ivianiec,base,official,2046,3179,,
c-ivianiec,base,official,2051,2972,,
c-ivianiec,base,official,2056,2755,,
c-ivianiec,base,official,2061,2528,,
c-ivianiec,base,official,2066,2300,,
c-ivianiec,base,official,2071,2063,,
c-ivianiec,base,official,2075,1881,,
c-ivianiec,negative,official,2026,3806,,
c-ivianiec,negative,official,2031,3583,,
c-ivianiec,negative,official,2036,3350,,
c-ivianiec,negative,official,2041,3101,,
c-ivianiec,negative,official,2046,2839,,
c-ivianiec,negative,official,2051,2567,,
c-ivianiec,negative,official,2056,2307,,
c-ivianiec,negative,official,2061,2046,,
c-ivianiec,negative,official,2066,1794,,
c-ivianiec,negative,official,2071,1545,,
c-ivianiec,negative,official,2075,1361,,
c-ivianiec,optimistic,official,2026,3806,,
c-ivianiec,optimistic,official,2031,3691,,
c-ivianiec,optimistic,official,2036,3582,,
c-ivianiec,optimistic,official,2041,3462,,
c-ivianiec,optimistic,official,2046,3326,,
c-ivianiec,optimistic,official,2051,3174,,
c-ivianiec,optimistic,official,2056,3006,,
c-ivianiec,optimistic,official,2061,2821,,
c-ivianiec,optimistic,official,2066,2627,,
c-ivianiec,optimistic,official,2071,2421,,
c-ivianiec,optimistic,official,2075,2258,,
c-janavichy,base,official,2026,619,,
c-janavichy,base,official,2031,550,,
c-janavichy,base,official,2036,486,,
c-janavichy,base,official,2041,426,,
c-janavichy,base,official,2046,371,,
c-janavichy,base,official,2051,322,,
c-janavichy,base,official,2056,277,,
c-janavichy,base,official,2061,236,,
c-janavichy,base,official,2066,199,,
c-janavichy,base,official,2071,166,,
c-janavichy,base,official,2075,143,,
c-janavichy,negative,official,2026,619,,
c-janavichy,negative,official,2031,540,,
c-janavichy,negative,official,2036,467,,
c-janavichy,negative,official,2041,399,,
c-janavichy,negative,official,2046,339,,
c-janavichy,negative,official,2051,285,,
c-janavichy,negative,official,2056,237,,
c-janavichy,negative,official,2061,194,,
c-janavichy,negative,official,2066,156,,
c-janavichy,negative,official,2071,123,,
c-janavichy,negative,official,2075,102,,
c-janavichy,optimistic,official,2026,619,,
c-janavichy,optimistic,official,2031,553,,
c-janavichy,optimistic,official,2036,491,,
c-janavichy,optimistic,official,2041,436,,
c-janavichy,optimistic,official,2046,386,,
c-janavichy,optimistic,official,2051,342,,
c-janavichy,optimistic,official,2056,300,,
c-janavichy,optimistic,official,2061,262,,
c-janavichy,optimistic,official,2066,227,,
c-janavichy,optimistic,official,2071,195,,
c-janavichy,optimistic,official,2075,173,,
c-jelizava,base,official,2026,1929,,
c-jelizava,base,official,2031,1743,,
c-jelizava,base,official,2036,1570,,
c-jelizava,base,official,2041,1415,,
c-jelizava,base,official,2046,1273,,
c-jelizava,base,official,2051,1141,,
c-jelizava,base,official,2056,1018,,
c-jelizava,base,official,2061,904,,
c-jelizava,base,official,2066,801,,
c-jelizava,base,official,2071,711,,
c-jelizava,base,official,2075,650,,
c-jelizava,negative,official,2026,1929,,
c-jelizava,negative,official,2031,1703,,
c-jelizava,negative,official,2036,1489,,
c-jelizava,negative,official,2041,1304,,
c-jelizava,negative,official,2046,1135,,
c-jelizava,negative,official,2051,981,,
c-jelizava,negative,official,2056,843,,
c-jelizava,negative,official,2061,718,,
c-jelizava,negative,official,2066,605,,
c-jelizava,negative,official,2071,508,,
c-jelizava,negative,official,2075,442,,
c-jelizava,optimistic,official,2026,1929,,
c-jelizava,optimistic,official,2031,1752,,
c-jelizava,optimistic,official,2036,1591,,
c-jelizava,optimistic,official,2041,1457,,
c-jelizava,optimistic,official,2046,1337,,
c-jelizava,optimistic,official,2051,1226,,
c-jelizava,optimistic,official,2056,1122,,
c-jelizava,optimistic,official,2061,1023,,
c-jelizava,optimistic,official,2066,936,,
c-jelizava,optimistic,official,2071,860,,
c-jelizava,optimistic,official,2075,811,,
c-jelsk,base,official,2026,8554,,
c-jelsk,base,official,2031,8278,,
c-jelsk,base,official,2036,7958,,
c-jelsk,base,official,2041,7639,,
c-jelsk,base,official,2046,7284,,
c-jelsk,base,official,2051,6890,,
c-jelsk,base,official,2056,6463,,
c-jelsk,base,official,2061,6026,,
c-jelsk,base,official,2066,5604,,
c-jelsk,base,official,2071,5196,,
c-jelsk,base,official,2075,4903,,
c-jelsk,negative,official,2026,8554,,
c-jelsk,negative,official,2031,8107,,
c-jelsk,negative,official,2036,7593,,
c-jelsk,negative,official,2041,7094,,
c-jelsk,negative,official,2046,6570,,
c-jelsk,negative,official,2051,6012,,
c-jelsk,negative,official,2056,5447,,
c-jelsk,negative,official,2061,4879,,
c-jelsk,negative,official,2066,4330,,
c-jelsk,negative,official,2071,3808,,
c-jelsk,negative,official,2075,3428,,
c-jelsk,optimistic,official,2026,8554,,
c-jelsk,optimistic,official,2031,8318,,
c-jelsk,optimistic,official,2036,8065,,
c-jelsk,optimistic,official,2041,7859,,
c-jelsk,optimistic,official,2046,7636,,
c-jelsk,optimistic,official,2051,7381,,
c-jelsk,optimistic,official,2056,7089,,
c-jelsk,optimistic,official,2061,6781,,
c-jelsk,optimistic,official,2066,6491,,
c-jelsk,optimistic,official,2071,6225,,
c-jelsk,optimistic,official,2075,6051,,
c-jeziaryshcha,base,official,2026,984,,
c-jeziaryshcha,base,official,2031,874,,
c-jeziaryshcha,base,official,2036,768,,
c-jeziaryshcha,base,official,2041,675,,
c-jeziaryshcha,base,official,2046,593,,
c-jeziaryshcha,base,official,2051,521,,
c-jeziaryshcha,base,official,2056,454,,
c-jeziaryshcha,base,official,2061,395,,
c-jeziaryshcha,base,official,2066,342,,
c-jeziaryshcha,base,official,2071,297,,
c-jeziaryshcha,base,official,2075,266,,
c-jeziaryshcha,negative,official,2026,984,,
c-jeziaryshcha,negative,official,2031,858,,
c-jeziaryshcha,negative,official,2036,736,,
c-jeziaryshcha,negative,official,2041,630,,
c-jeziaryshcha,negative,official,2046,537,,
